"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_946",0,13,0,2,0,0,0,6,0,0,0,5,389,0,0,0,0,73,6,641,3,0,112,29,117,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,5,0,0,2,31,0,0,2,0,0,0,0,0,0,252,0,0,300,0,0,0,0,42,20,44,0,0,0,0,0,0,0,0,0,1,1590,0,2,11,0,0,0,0,0,5,0,0,0,0,0,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,4672,0,1,0,0,2,3,1,0,0,0,149,0,0,0,0,0,0,0,1606,0,0,217,1,1843,74,289,3,0,0,0,0,0,0,0,1128,0,552,0,0,0,0,2,47,0,0,0,1726,748,0,0,30,0,3,174,0,2502,0,8,36,0,0,0,21,7,22,56,40,3952,1546,78,646,1169,0,15,623,503,504,1,24,0,20,77,31,0,183,0,0,0,0,40,0,85,4,0,8,559,5900,70,1093,0,163,109,0,753,188,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,7,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,4,0,0,0,149,0,0,0,0,36,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2178,0,0,0,0,0,342,0,0,0
"gene_947",455,18,316,143,68,10023,810,171,1,54,1074,5549,296,34,18,965,9806,787,1124,37,2062,453,4165,1854,17,11979,172,524,1500,9,1965,4189,24,344,1122,4527,2044,1,5969,509,1810,2304,395,2105,0,11,4,109,59,1,0,0,1,0,0,41,0,1,1,0,0,16,2003,0,425,549,0,3,0,37,4872,10,0,0,26,0,0,58,2,3775,5,292,2448,464,266,0,16,0,0,9078,0,224,629,0,76,1039,0,0,4,103,0,32,0,0,0,9,400,2126,0,0,0,1151,2,8967,0,126,0,0,0,0,367,8,0,26950,0,5755,473,0,0,85,0,1,166,524,1543,0,17,833,1049,3389,0,7574,793,4,6597,384,604,60,1488,19,0,90,875,345,139,989,2143,1871,0,3,966,693,988,427,0,0,491,3617,329,119,405,7,0,5,35,2015,0,6,60,14,0,2,46,33,0,0,2334,577,718,695,169,4,25,1,27,349,234,307,70,2,2,11,383,68,4,63,868,14,943,33,1004,19,96,717,4190,218,0,1,0,19,264,3,0,2,726,0,249,0,0,1094,1183,0,186,1,2412,36,259,2149,84,0,1041,4827,100,0,0,6932,0,235,1909,1,36,1,0,0,18,0,299,0,31,251,0,0,5,6,0,37,11,1,0,10253,919,1,0,2,0,4,2,11,273,39,0,1249,0,0,48,0,0,0,243,2,0,3163,210,0,0,0,344,77,0,0,0,0,1866,0,8,0,0,0,127,38,5829,0,1,29,0,287,2,122,0,0,22,2354,429,0,2,0,0,1410,0,443,0,0,0,0,212,0,0,499,0,0,2859,1,5,18,24,0,43,0,0,0,0,0,0,11,48,0,147,238,0,6576,0,90,0,117,0,2,0,0,0,146,7115,0,0,0,0,1,362,0,0
"gene_948",0,954,12,0,0,2,40,75,0,0,0,0,0,0,0,0,1100,0,1,7,0,638,0,0,0,92,14,0,4,14,0,2,0,1,0,0,0,1,0,181,0,19,0,19,64,10,0,0,0,0,0,0,3274,32,0,983,0,8,76,1,0,212,0,69,0,0,0,0,0,317,5,0,0,0,0,0,0,0,0,0,0,0,91,5,18,181,121,0,0,889,0,0,0,79,136,0,0,0,0,2,0,0,0,9,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,91,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,886,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,83,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"gene_949",0,0,0,0,5,0,417,0,4,0,606,0,260,0,525,0,37,0,61,224,17,3549,0,0,0,0,417,12,0,0,2,0,0,0,0,0,178,0,180,110,306,229,0,0,0,0,0,27,0,0,0,0,0,0,0,8,0,0,1,0,11139,0,0,0,0,0,68,0,5,4,0,0,0,4174,0,0,75,0,0,0,375,0,0,0,0,0,0,41,0,0,0,0,3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,68,0,0,0,0,0,0,0,2,56,0,0,0,0,0,0,0,0,0,0,28,0,0,0,3,5,0,0,0,0,0,0,138,0,5840,0,18,85,0,0,0,0,24,17,8798,882,0,0,5076,225,0,0,0,0,0,0,0,46,13,14,0,0,0,220,293,0,0,0,0,24,0,14,0,0,0,0,0,0,294,5,0,0,19,103,0,0,0,0,1,0,0,0,0,1108,9,0,0,0,0,33,122,0,0,0,0,4,0,0,1,0,7,0,0,83,0,0,0,0,0,223,6,0,0,0,258,0,0,0,0,0,112,3842,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,3567,0,22,0,0,0,0,0,12,0,0,11,11,0,25,0,0,6867,0,0,0,0,0,0,0,0,0,237,0,0,0,33,41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1305,0,0,6,0,0,0,0,0,0,0,0,0,0,25,0,0,0,43,0,21,0,0,181,0,0,0,0,0,75,0,0,5,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,58
"gene_950",443,1264,624,7473,299,9,9446,0,1318,830,235,0,187,0,1674,226,1259,12,343,0,0,748,1355,12,17931,13654,26,1393,0,27,776,2301,1,10869,5628,3876,3,28,2386,68,351,2776,9764,1263,138,2799,597,3,0,8651,224,10,13,49,0,0,0,0,51,923,1258,4223,3,15,69,2,117,3885,1,186,77,3,0,0,553,20,0,0,2259,2,10855,2,93,8,1023,617,81,285,941,28,9386,4,471,0,0,296,0,0,1112,1,0,19,0,0,10,85,0,15,0,0,0,10,761,0,173,0,246,0,0,0,0,645,0,3,0,76,0,0,0,0,0,0,7935,0,281,1,0,0,605,0,0,2,0,1962,0,137,0,0,0,0,0,0,7,0,4,0,0,0,1189,39,0,0,181,15332,0,4259,0,0,2,2,1,0,0,0,0,0,0,0,45,0,109,15,0,0,0,0,0,0,36,26,0,3,0,2,0,0,0,0,0,0,0,5,0,101,3935,0,6,0,3,0,37,7,7,0,0,0,0,27,230,25,68,1425,20,26,52,0,28,0,0,2100,55,144,0,0,1328,0,112,0,6,0,0,3,0,29,1,549,12256,0,0,0,1073,3,1376,41,90,0,0,0,0,0,11,0,200,25,1954,0,12,0,4501,236,7,1505,7,14087,23,16,0,0,133,0,651,0,1,0,0,22,0,0,0,10779,2276,0,0,0,0,0,0,0,0,0,0,0,2433,0,0,0,0,0,0,0,786,0,1042,0,0,21,1197,1619,0,0,102,0,0,336,0,0,85,835,1,0,0,0,0,0,3,0,25,0,27,1313,0,0,0,0,0,3558,0,0,15804,47,1,0,81,0,0,0,60,0,1233,1284,0,0,1,0,0,5,2,0,161,0,70,288,0,16,0,0,0,20,0
"gene_951",20,0,4,14,7,0,77,0,60,3,0,14,8,0,827,0,9,14,0,0,0,0,4,0,8,0,0,33,0,0,34,0,0,0,2,435,1,6,0,0,25,0,0,11,28,4,8,0,0,213,152,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,8,0,0,5,0,0,0,0,4954,0,56,1,445,1,72,39,18,0,8,0,25,249,21,8,38,620,479,83,3,0,31,0,0,0,0,218,0,215,10,0,96,0,44,36,4,22,34,1,1,281,199,34,22,511,521,363,7,0,681,2,40,8,1,130,36,130,113,149,0,1,96,36,3,273,0,676,0,125,82,255,32,93,149,88,201,5,9,82,8,302,93,409,19,48,576,10,83,24,6,337,12,1,2,1,5,0,1,0,1,0,126,278,34,2,3,0,0,27,36,0,5,7,104,5,0,520,0,0,3,195,543,1,11,89,0,2,0,3,1,0,77,47,0,5,1,26,107,61,0,467,0,6,11,327,0,68,17,415,408,123,286,0,185,22,0,0,124,21,1,2,0,0,64,28,199,125,32,8,13,0,0,288,0,0,3,0,0,0,41,12,109,2,3,0,0,20,0,0,338,107,0,0,10,146,0,1,0,0,0,43,0,0,0,662,0,0,3,219,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,7,236,1,106,0,0,0,0,0,14,15,0,15,0,100,0,63,1,0,109,97,0,0,2,0,0,0,0,0,1,1,6,0,172,0,0,754,0,10,0,24,1248,247,45,0,0,16,7,4,0
"gene_952",47,0,0,0,1,0,55,46,0,0,9,0,0,0,0,0,0,1,0,940,0,0,4359,0,0,0,0,0,0,0,39,1,0,0,1,0,1,526,46,946,132,0,0,0,158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,2,0,0,0,95,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,863,0,0,0,5,0,1,0,0,131,14,786,0,53,0,0,0,0,0,0,0,13,118,0,825,0,0,0,0,0,0,4,0,71,0,0,1,0,0,319,1,0,0,0,0,1,119,3,15,0,0,0,1,156,0,1,0,0,3,0,0,0,226,0,0,0,0,3,166,145,0,70,1761,1,101,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,232,0,234,0,5,0,0,0,0,0,12,101,24,0,0,0,0,0,13,0,0,0,0,2,3,0,0,764,0,0,16,0,3,181,5,0,0,106,2141,1,0,0,0,0,61,0,0,1,0,0,20,8,5,0,0,381,0,646,0,0,22,0,0,0,0,0,0,0,0,0,0,318,88,23,0,0,0,136,0,139,325,0,0,60,0,24,0,0,0,0,0,0,0,0,0,0,0,0,814,0,0,0,0,0,0,0,0,0,89,0,2,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,2,0,0,0,0,0,0,3,0,6,0,0,0,0,0,1290,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,192,0,0
"gene_953",0,0,0,0,375,0,0,0,0,26,100,0,70,11,12379,155,0,4287,4,0,0,0,0,0,84,0,0,0,0,1107,52,1003,3,555,63,4,0,0,0,162,0,0,6828,0,0,166,11,0,51,0,0,320,7,1,304,0,0,0,0,3,0,9,1303,0,0,0,0,9,375,0,0,0,8,0,2973,342,0,0,0,0,31,0,0,0,0,7,0,0,54,24,0,0,0,0,318,0,0,1,7117,0,0,0,0,0,0,0,0,0,0,8689,0,9,0,0,0,0,0,0,0,450,0,0,2,130,0,0,58,0,3,0,0,0,0,10,0,0,531,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,0,6,1,0,0,0,8,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,2,0,0,2,0,2,0,0,1,0,0,4,1,0,0,3,0,1,0,3,2,2,0,0,1,0,0,2,0,0,1,0,0,0,0,4,0,4,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_954",0,8,0,691,1,17,0,219,0,0,1024,0,0,706,18,6,0,0,0,0,0,0,0,1,0,0,0,0,0,754,0,4887,0,0,0,1,0,0,33,101,0,0,0,14,0,0,0,946,0,0,0,470,0,247,0,417,2353,1,2,0,1,1,0,0,0,0,0,0,0,0,393,0,0,569,0,0,92,2,5392,199,6110,0,17,0,0,1,0,10012,2,4,0,0,0,2939,0,11,0,1,4028,1505,7,1,1739,14,13,18,0,0,17,6,91,0,320,0,0,1,0,0,3528,8766,1161,0,65,0,0,2356,1893,669,960,1166,31,2663,1460,56,200,465,552,110,902,6,0,1279,1764,0,498,521,530,1032,18,1715,332,130,46,379,0,0,0,1,6,13,5,7,0,2386,304,15,0,0,0,1112,0,1,125,833,55,4070,4,53,2,788,464,1,0,4,45,136,8,2437,0,16,461,3212,109,111,2,231,1,0,16,1550,0,38,0,88,138,0,486,6,190,451,4,7515,369,233,704,3,0,228,0,0,28,1,69,0,0,29,0,0,683,2,1722,84,0,2,0,215,11,493,39,0,4,3,2154,0,31,435,9,121,26,210,0,0,3052,654,14,12,3,7,689,43,4,25,586,4,157,699,95,0,0,50,0,122,0,6,990,121,70,7,31,0,0,308,36,0,26,0,466,953,7,0,359,0,12,12,0,12,0,0,554,0,0,42,0,35,74,0,421,30,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,32,0,0,0,0,2131,1018,0,112,7,14,0,1530,0,4004,0,0,0,0,0,655,7,0,0,7,88,195,0,117,0,450,18,0,2241,137,0,91,939,0,6,4,0,4,0,1,1138,1,373,0,0,0,0,136,549
"gene_955",1,0,0,13,0,696,15,264,1148,0,581,15,153,444,1373,150,289,1394,5,1189,20,8,317,19,1,125,26,32,157,0,676,7,46,0,0,0,925,571,55,4,0,0,279,0,143,300,0,0,0,0,0,0,357,0,0,0,0,0,0,0,287,0,0,5,0,27,115,0,0,18,2108,256,0,0,0,333,0,0,0,4,0,0,0,0,0,0,0,2137,0,0,241,62,0,5,0,0,0,0,0,0,0,2,0,0,0,0,204,0,29,906,0,0,1,0,97,1,0,249,81,121,37,0,0,0,0,0,0,29,0,356,1,0,0,0,0,0,0,0,3796,0,0,0,0,0,8,628,0,0,0,310,0,515,0,1,0,0,0,0,0,0,586,0,0,0,0,0,0,124,128,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2425,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,0,0,0,0,0,250,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,564,393,0,0,0,5,0,0,0,0,28,0,0,0,0,0,1821,0,0,0,0,0,0,1254,0,0,0,0,0,1,29,0,17,0,0,0,97,0,336,0,0,0,0,0,0,75,6,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,87,0,0,0,0,0
"gene_956",1837,27,14,0,0,0,0,1230,0,0,0,671,0,0,1228,18,11794,0,128,0,0,36,0,0,0,0,755,0,0,0,9,0,0,511,472,2,0,0,0,0,13,0,0,610,0,0,0,0,7,0,96,0,0,0,0,0,0,0,0,0,0,0,0,5114,0,0,0,0,0,51,0,0,12,0,0,0,0,0,0,0,1916,0,0,0,0,0,0,0,0,2,40,1108,1023,0,0,604,0,0,0,6076,30666,5,0,0,0,0,0,0,0,0,8,1,0,0,0,0,165,0,25,0,0,0,0,0,0,0,0,85,40703,0,120,277,0,0,43,0,0,42,0,0,0,0,0,0,0,0,0,46,0,0,1,718,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,13,0,0,3892,0,0,0,0,0,0,1,0,0,3,0,7,2,0,0,1,0,0,3,2,0,0,0,0,104,0,0,0,0,0,2,0,20,13,0,0,0,0,0,0,0,0,0,154,0,0,0,0,108,0,0,0,0,2,0,0,1,1624,0,0,165,2,0,2,0,3,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,222,0,8,1,0,2028,2,111,26,0,0,0,0,14,0,0,14,3,0,102,68,39,0,0,0,0,0,0,366,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,3229,0,25,0,0,0,1668,75,0,0,0,0,1,164,0,0,0,0,3982,2,0,0,0,0,0,0,1,427,635,0,0,0,0,13,0,0,759,0,0,0,0,0,3,0,0,1315,13,0,0,2810,0,1251,0,0,0,30,0,709,194,0,0,31,0,0,0,0,0,0,0,0,0,0,177,0
"gene_957",5,0,0,0,2484,0,7,0,1,0,0,0,0,0,0,1,0,0,262,0,0,6,4969,2967,0,0,0,0,4,8,249,0,0,0,0,0,792,2,0,0,0,1,0,0,0,0,0,0,20179,0,0,0,0,0,0,0,364,0,0,0,3176,0,0,0,0,0,15,0,0,0,0,0,0,5,0,135,0,0,0,2,3325,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,30,602,0,0,0,0,3577,0,0,504,39,0,0,0,1190,0,0,24,1,714,0,0,0,0,0,0,0,0,0,0,9,0,2,0,10,0,0,23,0,0,0,0,65,18,88,0,0,0,1252,0,0,0,31,0,0,0,0,0,147,31,3323,0,0,0,0,50,318,0,9,0,1,0,138,1345,0,79,110,0,0,0,0,4,0,1006,397,28,0,0,0,39,290,0,1236,0,151,0,5,0,503,22,21,92,0,0,0,0,904,0,0,0,4,0,3,0,16,18,12,0,1,0,16,0,235,26,1947,2,1,0,0,32,0,7,6,0,114,389,218,94,0,9,11,0,0,0,0,28,0,193,53,61,356,5,2241,1,11,0,0,0,351,0,3,72,33,1092,73,1601,439,3,0,0,12,0,0,0,0,0,0,40,221,140,0,1686,0,0,0,3706,145,0,0,0,9,471,0,0,52,2,20,29,0,463,92,0,0,0,0,1,158,0,0,518,67,0,0,0,0,0,0,0,0,842,0,3,0,0,0,2931,2,3,74,0,1,0,1855,3,0,174,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1354,0,0,0,0,0,0
"gene_958",580,1833,19,1628,507,773,1201,731,825,956,38,148,637,13,212,375,5037,999,36,79,407,2660,448,1901,1225,177,3088,2059,798,6545,1479,3832,29,61,2436,1522,1093,207,1474,3318,95,2769,81,4,103,3295,1,1095,206,250,2741,0,0,1149,0,0,1,631,4011,0,20,5671,0,2415,11,3800,0,0,7,118,1,2756,286,2903,44,10146,1394,1040,1,3376,2379,821,92,733,3185,0,0,841,40680,35,3616,3187,111,3,300,605,0,2746,2,877,873,2918,2,15314,2,0,12076,6672,1,315,2451,435,1428,38,482,1682,763,628,1194,506,4176,161,4096,0,2,1716,171,549,0,1373,0,0,76,0,0,0,0,0,229,0,190,2,0,0,0,1793,0,8,0,740,127,2,0,46,0,0,0,77,1912,0,21,0,0,433,90,0,1115,1013,0,2,335,2,1,0,4,117,42,0,713,46,0,3,4,0,0,0,0,0,211,38,8,0,0,131,0,0,0,0,1,20,30,0,5,0,81,0,0,1002,60,269,45,24,174,5,62,371,0,0,8,343,0,0,365,0,1349,339,35,0,39,42,0,405,58,86,0,114,119,1,0,694,3,0,0,0,1762,9,0,11,2850,0,31,0,12,51,2021,0,84,1379,312,367,0,0,0,7,0,0,19,19,124,0,32,22,0,84,2,81,3099,0,6,281,1771,351,180,0,0,0,0,0,0,30,9934,0,0,0,0,0,0,0,0,618,0,16,12,1,244,422,1,1,4,0,47,23,88,0,0,0,3597,510,6493,0,886,0,0,0,0,0,0,0,5,6,1316,24,16,0,0,164,1417,0,3,0,0,0,0,66,511,0,152,1,0,0,0,15,0,7,0,1840,17,0,0,4,1,93,0,0,0,0,40,2648,296,0,29,6,4240,0,0,60,56,0,0
