"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_1109",3706,3677,470,2412,3559,414,739,1837,2577,2514,1242,3906,1641,7440,5145,6070,622,387,3053,3470,4829,439,5779,2232,1281,5762,4239,2352,2303,7078,10499,8351,595,7184,375,3539,7605,435,3386,2431,2191,3020,988,2229,3182,7737,823,961,5769,524,14090,448,68148,87,2448,6909,2691,6754,5997,134,3139,521,3377,3317,432,1333,4449,32,1589,17210,13441,56,2017,35,15842,7099,3528,4575,697,149,99,40620,32,214,32381,22799,31,32434,168,221,2484,2918,10160,1,8689,167,5601,2075,3725,10008,6927,3986,21,103,159,2800,1256,6,605,581,2324,2998,1289,3470,2190,665,112,955,43,155,898,898,735,33,3626,149,726,395,550,2244,701,535,54,26,61,0,63,34,312,1611,94,4366,81,32,3173,1,2049,925,89,4,1707,130,23,665,292,14,2196,1020,1278,111,1975,56,0,15,1693,165,40,247,479,2172,0,389,66,218,1,0,2,798,1,6291,1,5,138,101,0,3303,1,32,3,136,445,0,0,51,254,24,0,435,5,598,232,2574,3416,1175,4,539,41,22,0,1,689,2,36,18,134,1188,0,0,8,163,0,0,0,396,187,0,3,4,0,0,0,0,21,0,0,0,0,2747,1,396,4946,21,0,3,2845,1437,88,30,0,1,2,223,224,0,0,0,1741,0,1257,1,0,0,0,0,735,17,788,2,229,1,470,23,127,0,1098,0,6,120,0,81,616,33,34,328,0,6,0,22,142,0,0,0,1,3,0,0,0,10,8,0,0,0,0,15,0,0,3,0,0,0,1040,0,369,0,164,185,0,4,0,0,4,0,0,0,4,0,0,0,0,1,0,126,4,0,0,0,0,18,0,694,0,104,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1460,746,4,23,0,0,23,0,0,0,0,105,0,0,32,14,0,4,0,0
"gene_1110",0,15,8,0,766,451,2786,0,0,0,0,0,0,0,0,0,52,13,90,0,3027,9413,15,9,1,0,0,0,263,406,470,128,1,0,0,0,0,0,442,2680,0,2,48,1347,0,564,0,293,0,329,0,0,56,1569,49,0,10,0,138,0,2,0,436,0,7,7,2,539,0,168,28,26,5,4,0,767,0,12,0,359,236,1,0,21,0,456,22,0,0,0,12,61,0,2226,1938,384,0,0,0,1,0,0,49,1,0,55,0,6377,38,0,1,0,2921,6,0,0,127,0,0,0,0,0,1055,0,0,1,0,0,0,1,0,0,2,9,33,0,34,4,400,133,0,4,0,0,0,2270,0,115,13,0,0,4,0,480,0,3045,520,0,0,0,175,0,76,0,78,6,2,14,114,71,0,14,0,57,0,5,0,0,6,0,10,0,0,0,970,0,5,20,0,0,2,0,0,220,0,0,0,322,4,0,0,0,0,0,0,0,0,0,0,3,132,0,36,2366,146,2810,4,0,0,0,0,480,180,634,4,0,0,0,0,0,0,32,1,0,0,40,0,0,0,119,0,2,1,20,0,37,5,0,0,0,553,4,0,0,0,0,0,675,138,0,0,7,0,4,60,5,0,0,1267,926,1970,0,15,0,0,1333,0,0,0,3,0,0,16,3,0,292,101,0,6,0,109,0,0,14,0,0,0,0,0,0,0,0,0,0,7,0,403,0,0,0,0,0,0,0,1,5,0,1,0,0,11,0,0,38,0,4,0,0,0,0,5,50,474,0,0,0,0,0,116,23,15,0,1767,0,13,0,281,0,1272,9,0,0,0,23,0,630,1203,0,5,0,4,126,1099,75,0,43,611,0,0,32,0,0,0,0,0,0,0,0,20
"gene_1111",0,0,0,0,0,15,0,0,3,57,0,0,0,41,0,0,0,0,0,0,0,0,295,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,148,0,20,0,32,0,0,0,0,1,9,2,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,15,0,3,0,1,2,0,0,0,4,0,0,5,0,2,1,9,14,1,1,1,0,0,6,0,0,0,0,0,52,0,0,0,0,0,0,0,72,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,50,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,190,0,823,0,314,0,0,0,0,17,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0,0,7
"gene_1112",0,0,0,0,0,8,599,0,0,635,0,0,0,212,0,0,0,4,0,0,0,5,5,9,181,0,96,0,2,1,21,0,0,0,176,1,184,1,0,0,0,0,0,2791,0,0,0,0,0,108,61,50,0,4082,0,0,76,433,0,170,14603,0,0,0,0,83,116,0,0,0,7554,0,0,0,0,0,0,0,0,3,0,0,0,2,380,3722,1125,0,1757,1787,0,93,0,0,0,0,1,3031,7,45,6807,0,0,0,0,137,38,0,0,1,1057,0,0,1,2,0,154,0,0,0,0,19,413,0,172,0,0,8,0,1,0,139,0,20,2573,0,0,25,1328,48,23,34,835,0,0,0,8,0,69,0,3,536,0,2,1648,0,0,2,1397,0,289,2,26,300,843,6,15,4452,1,5,323,0,107,0,0,0,77,0,795,1,0,589,0,30,0,1,915,12,330,5866,0,76,1039,0,0,0,0,4,0,0,17,400,0,195,30,39,47,3,244,9,11,3,0,138,69,235,2997,99,0,0,238,39,1,0,0,0,0,0,295,111,0,0,1843,0,292,0,26,760,356,216,6,0,231,1373,0,16,0,3049,0,0,1,201,0,0,1,505,33,0,0,3,0,673,0,0,556,1,1,0,617,0,0,1621,0,428,1511,0,6,0,957,712,0,560,78,106,420,362,7449,5,0,0,0,0,161,1,0,0,0,0,0,41,124,0,6359,0,711,0,97,0,0,0,0,37,632,0,0,0,0,0,0,3,0,67,0,0,15,0,0,179,417,0,0,0,0,0,0,0,0,0,0,0,0,927,353,986,585,0,8,2,0,0,0,224,0,0,0,34,1,0,0,0,0,353,0,1459,0,4,510,0,0,0,0,0,0,0,0,0,137,2,0
"gene_1113",64,46,0,54,0,131,24,0,3,284,115,144,57,5,94,350,15,608,255,76,266,48,427,15,62,0,183,15,520,71,116,0,0,32,44,225,195,66,65,225,0,199,3,19,209,0,0,0,0,183,0,0,6,170,0,0,0,3,0,0,7,0,0,181,0,0,0,0,0,0,0,0,0,37,8,12,28,0,0,163,2,0,0,0,0,0,0,0,0,0,0,17,225,376,0,0,0,38,60,68,193,12,72,10,1,32,37,131,4,101,0,120,13,55,49,2,4,18,3,114,43,5,6,81,7,0,116,43,79,27,413,65,0,2,13,25,0,0,0,63,4,349,1,9,7,415,20,0,574,83,0,0,4,0,35,114,0,14,902,1,238,81,187,278,6,200,2,28,202,6,47,165,270,3,5,5,6,122,37,549,21,275,0,100,10,41,0,0,17,0,4,0,311,0,106,94,0,120,0,1,5,4,0,1,0,514,0,1,947,10,71,0,6,9,0,0,42,4,19,3,43,2,7,913,1317,45,184,0,5,19,550,72,2,4,56,49,399,71,0,1,0,4,44,323,13,67,4,0,82,0,0,0,1815,38,129,67,76,48,1,173,103,10,158,86,10,98,160,723,268,532,65,163,6,268,586,206,45,16,385,8,178,0,6,1,416,89,31,24,20,44,225,0,146,2,5,5,1,5,21,5,45,0,0,115,0,17,169,783,81,63,45,1,122,26,18,16,0,204,11,497,133,2,523,80,169,29,11,2,267,73,0,0,0,149,29,10,63,356,0,263,120,106,17,161,2,46,7,210,1,258,9,29,0,0,0,71,1,0,22,122,50,1,102,5,17,24,0,5,20,13,7,54,2,19,35,335,26,5,0
"gene_1114",3,0,0,1,158,782,0,17,687,27,13,2,0,7,965,594,75,0,0,0,1003,463,0,8,0,0,0,0,0,1897,137,4,0,1724,0,1838,35,0,0,0,0,0,1145,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21806,0,0,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,2,1778,0,0,10,0,0,0,0,0,0,691,0,0,0,0,47,0,0,0,0,7732,3,35,0,0,144,0,0,0,52,0,141,0,0,0,0,0,1,0,41,0,0,0,60,0,0,1,255,4,0,0,48,2,0,0,3,0,0,0,63,0,0,1,88,0,23,9,0,0,1,0,5,0,451,0,18,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,232,0,0,0,0,0,0,0,1,0,0,0,0,2,72,0,0,3,0,82,0,0,0,0,0,0,0,150,0,1260,0,0,337,7,45,15,0,5,0,1,0,0,57,1,0,0,0,96,0,1,0,0,0,2,0,0,13,0,0,0,0,20,0,0,0,19,0,0,0,0,1147,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,10,0,0,0,1274,529,0,0,0,0,11,0,0,1851,0,19,0,0,0,26,0,0,0,0,0,7,0,1,0,3698,0,0,0,0,0,0,436,0,0,10,1,0,0,3,2,2,51,0,0,9,0,0,528,0,0,0,0,62,0,0,169,0,0,0,0,0,0,0,718,0,0,0,0,112,0,0,0,5,0,0,0,0,0,0,128,0,0,78,0,131,0
"gene_1115",0,0,0,0,0,0,0,26,2,0,0,5,0,8,45,0,0,0,2435,0,0,0,0,1,0,0,0,0,80,0,0,119,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,4,2,0,1,0,2,0,0,0,0,0,0,0,1168,0,0,832,0,657,1,0,0,0,3,165,0,0,0,12,1387,1,3,1,559,0,0,3,1074,0,18,4,522,0,0,3,1,534,0,0,18,2392,93,0,0,37,0,0,0,0,0,2,0,0,371,2,9,41,0,0,0,0,1497,244,1,2,0,0,124,2,0,5,62,0,2,0,1,419,0,0,0,0,0,563,0,0,0,104,0,10,0,0,1,1,0,16,0,962,28,287,78,169,15,0,0,90,1,0,0,11,0,12,390,1,0,121,0,3702,0,20,0,73,569,134,1512,136,574,11,15,163,5,55,0,203,4123,12,0,12,199,0,883,0,0,1,0,0,0,711,1,6,0,0,13,1,0,0,121,237,0,80,0,20,1,80,1351,6,0,0,80,2400,0,1165,91,2,1,0,656,0,28,14,319,1454,40,1,0,0,7254,2,210,0,0,0,407,0,0,0,0,0,0,0,53,45,0,4,0,0,11,0,0,103,0,0,0,4,0,0,0,0,0,0,38,0,0,494,68,0,1,0,0,686,1,0,0,0,0,0,945,0,0,50,25,0,0,0,0,21,0,7251,7,0,0,0,0,0,0,4,595,0,0,0,0,0,0,0,0,0,32,0,0,13,0,0,799,719,0,6,0,0,0
"gene_1116",0,0,0,0,0,5,0,0,0,2,0,0,398,0,66,63,16,0,11,0,0,2,0,0,1,38,0,0,0,0,0,0,0,0,0,40,0,0,35,5,249,0,0,0,0,0,47,0,0,0,0,449,2296,0,0,0,120,0,53,0,0,0,0,32,2,0,3,48,0,0,0,0,10,38,2,4782,0,0,0,198,0,0,0,0,888,5,0,9508,37,3,41,0,3,2624,0,0,7,0,0,0,4,0,0,0,0,148,0,1,0,1,0,9,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,85,0,1188,0,0,183,846,1295,23,38,12,423,485,196,18,0,9,389,38,0,1888,17,2969,831,3,2350,99,110,56,51,824,0,2,750,154,3,7367,0,247,39,89,0,3,114,20,19,348,1403,13,1414,33,400,1887,3,171,82,292,39,728,1158,14,244,2,0,3,574,3361,149,5,2041,107,22,0,22,18,1,1,3900,75,814,23,1519,520,0,85,1159,1,0,26,152,1,616,575,8,897,2,1049,4,0,5,24,0,52,0,0,0,1713,9,5,158,780,37,1536,18,35,270,290,11,327,4,51,136,0,0,41,27,2,303,255,0,84,293,807,1569,0,85,697,47,409,0,3,268,0,0,942,172,317,1438,2184,0,7,0,1,77,0,0,0,18,146,96,2,316,102,0,1290,4,221,33,1,126,0,1,17,160,2,1144,2299,1917,116,2105,3,5,68,51,158,605,46,52,0,2426,1,480,1873,21,0,118,2054,16,83,42,479,7,1646,5051,24,0,0,357,27,2990,7808,0,3518,7392,5628,54,2955,0,0,594,85,114,76,79,895,0,161,3,11,0,23,355,2,376,11,22,155,0,85,1066,0,1,13,0,0,0,40,118,1114,4959,0,306,264
"gene_1117",1050,8,7,1506,1839,19,382,383,4253,1443,105,1353,2310,7006,6,8919,278,3128,3344,32,436,1047,5459,4427,5808,1580,0,1403,740,842,1351,0,646,2517,2,8,1126,985,11094,35,2529,2792,4497,2233,1685,96,161,288,20511,9556,21,74508,16,10442,530,1186,598,5395,11618,6,4243,2,9526,36704,489,2279,19676,2026,16554,921,851,4484,14,214,26,343,1635,0,619,0,1826,1104,4152,1409,42259,4933,683,2921,295,12,11994,11654,2831,3425,283,2372,1225,2557,1609,165,6149,843,25,4294,2,35,23,20205,79,1157,367,13781,598,4831,578,439,29,2626,0,1687,458,5444,222,10441,5,682,560,4859,2438,0,579,7,2782,2970,265,43,391,402,5749,3333,488,411,2137,3008,650,508,1453,2028,237,416,4981,1191,3494,17,7308,873,54,7256,1822,3112,500,1428,298,5095,680,331,17,24,501,188,1639,581,396,4677,2447,541,426,2240,634,242,37,1028,34,74,3888,4847,890,784,424,363,1363,1677,359,2378,3355,95,907,1998,18,35,1345,9,319,41,1022,832,73,73,123,6,3445,8,443,737,379,170,0,2,2345,3,175,1461,614,1,396,0,0,423,1738,3,8,599,361,291,194,0,369,93,0,0,0,0,937,3533,1,0,0,446,245,2398,3,0,12,0,0,429,44,248,0,1302,720,1341,5920,197,0,10,0,64,2159,2329,0,294,4304,14,0,1,1279,29,3,0,35,388,987,0,31,2,5,124,0,11046,472,183,400,108,540,42,0,2,430,254,5991,1,1379,0,162,24727,137,9,0,1,11071,112,0,2,0,4,16,3,23,0,30,25,80,2475,0,0,12,177,4775,0,388,330,7,639,0,473,8580,11105,0,67,18,4591,1,0,0,0,5,1,7,1166,924,1771,1,0,0,832,5130,1742,2526,0,101,733,0,31,0,1065,9,424,4,0,2573,0,243,736,0,0,0,1,1
"gene_1118",152,60,2,401,167,0,829,98,0,1,21,269,11,863,591,3277,35,995,43,0,376,28,0,1038,711,857,0,345,257,1,49,33,94,450,146,1409,648,279,14,124,414,1098,1,4,262,0,0,197,0,431,1477,2,0,0,29,1176,0,59,7,0,3519,0,0,85,0,0,34,0,3,0,4906,2378,5,0,248,587,251,0,0,0,79,491,25,0,2,11,53,254,36,0,91,5,0,0,42,144,1,2186,185,1213,5347,14,8673,87,7,10,15,0,7,75,169,45,839,175,1290,78,183,27,2754,1266,1286,0,161,1957,41,133,532,164,457,206,3044,426,1262,447,176,116,4771,44,431,289,218,721,102,4896,0,2169,2834,1210,582,5,838,429,622,5,2056,0,140,4,282,3456,901,10471,1735,3079,0,825,4790,341,973,1815,50,502,1099,973,1764,87,1580,19,4833,250,147,87,78,2446,77,11,195,902,2454,14,4,273,488,717,136,4233,5,645,1188,278,1882,495,64,366,3446,239,508,1611,5238,35,1,397,216,3244,282,58,194,5552,665,3,23,83,1645,60,1150,0,915,0,194,89,1,29,2,283,0,449,108,214,93,1108,131,1602,105,2,2948,3324,52,353,12,264,0,1875,46,936,1634,336,707,203,1277,78,242,0,5424,33,147,2,0,1006,0,1203,69,933,230,341,112,1,1,390,1,2560,0,76,3,1912,761,191,4,107,88,32,6918,174,437,247,24,1856,195,15,19,364,100,91,0,1536,1589,0,116,107,0,566,232,2,374,3,9,763,4568,659,0,2514,16,1562,846,519,394,30,0,981,16,4,6,0,1,1724,22,0,2604,558,161,325,58,473,1155,493,591,6,2492,3023,203,4,40,2340,1358,62,0,1,4,154,1651,609,265,1666,738,106,363,79,113,1380,117,6,3,1712,260,569,743,268,521,771,4
"gene_1119",2932,1696,834,8023,3405,7515,12136,432,1451,3439,773,1367,264,2718,1382,5695,12218,3868,9640,961,6631,3558,8233,4113,1014,4237,2827,2683,110,3331,793,230,2280,2313,477,5936,5185,2011,2564,1440,827,4089,6107,1926,795,1088,434,9924,87610,14877,76170,5193,8294,17621,15818,21796,7039,19157,8388,1326,493,34,896,9256,313,4766,3840,11113,19466,1602,36253,29298,4,115514,19813,1,93,15779,779,6078,44028,16995,1017,263,1933,25,20,59780,1747,1700,13735,49241,15462,11745,5557,3,34881,229,1480,1012,47,199,11186,454,333,222,1681,6546,6105,13699,1931,12706,667,14752,17582,15011,790,887,2474,3016,4980,2976,106,1650,6248,4673,202,2967,22423,2455,8515,1071,13266,11229,2042,4321,113,1422,5237,7163,468,6830,571,2610,3245,11902,4302,2725,4516,3268,1002,698,5432,898,605,5635,11875,14002,112,179,4102,5448,2137,1029,486,2509,4036,18794,3453,242,1886,2953,2805,3239,1,2084,1574,43,306,94,2303,2867,844,734,4299,7340,14575,5980,184,2512,690,261,4434,5665,1289,687,29,131,78,5831,1647,183,2544,99,4105,3502,1666,35,2585,2691,980,1461,2753,2608,1283,768,136,531,42,755,1649,37,7137,4335,13,1,674,1764,11,812,1312,1259,110,140,3,4568,101,68,522,333,1,89,6716,904,1356,2457,0,156,890,4351,0,1,168,1793,1034,1115,14,6226,245,212,1610,3058,5676,255,1303,817,572,0,318,2,838,1,2800,0,1,35,2,37,2105,44,1258,4835,6,20,6709,0,0,4,6,21,0,11977,85,53,603,140,0,1,119,1324,18844,8571,0,5656,16824,4300,180,13,880,0,3951,0,1044,149,2951,22,27,679,583,230,117,0,6849,1105,31,754,248,106,0,61,12114,2,3,0,1017,492,520,1268,1915,0,31,574,4975,323,0,2,475,0,0,359,19,614,957,55,1266,79,0,793,225,6,22,352,0,371,499,10,1163,6429,0,0,0,1338,1722,53,3443,22,9103,46,871
"gene_1120",330,1741,15,7800,858,59,0,1,13,67,0,0,2547,58,175,723,0,1,0,106,331,289,56,1,0,698,422,0,1,4,5852,0,0,9357,0,2,165,565,3,547,538,29,1,7679,177,2138,167,1011,0,0,14406,0,67,23690,842,0,9,1,1,0,0,4,4,0,0,135,2909,0,223,0,5994,0,710,3,9845,453,885,2,1051,2708,0,0,7895,0,109,704,0,0,0,29,0,0,7,0,26,6370,0,488,8530,6821,0,106,0,4,1096,6766,0,508,0,5312,95,354,65,0,92,0,92,5,1823,144,38,50,349,0,0,1138,120,2,0,0,3199,0,22,2,7548,23,14465,1311,356,5,3076,1219,142,2046,0,0,61,1,0,73,8303,168,611,141,0,2370,5652,4115,101,172,3261,0,1615,4830,0,1426,250,517,76,1608,783,284,2309,2908,2533,22,33,102,0,338,2405,21,91,218,13277,95,0,0,1172,133,565,182,0,0,131,10,4,5,1119,10849,963,1,389,16928,3467,83,86,1922,421,144,29,148,3,2099,581,681,2681,1,0,108,0,1,18635,144,1153,1,875,1402,0,12,93,188,158,0,0,0,27,0,0,0,0,69,0,2736,850,0,0,1017,7,0,1,902,2,0,0,22,9,0,0,0,0,0,0,0,591,1209,57,0,0,64,0,0,0,23,0,2,80,13,0,0,42,1340,352,0,99,6,25,0,0,0,0,1102,0,95,111,4,32,1,34,0,0,0,1,1,2,0,0,0,2,0,0,3470,258,0,0,0,216,17427,0,1281,0,0,0,468,4,0,620,0,1,4038,0,0,0,137,2,0,15,4343,0,64,0,0,0,31,0,39,0,0,2,0,3,0,0,0,3,0,573,0,2,0,0,0,236,0,0,0,0,0,8866,0,0,0,1635,1,0,0,0,0,0
