"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_1066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,439,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,132,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_1067",0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,139,0,0,0,0,0,0,1431,22,0,0,0,12,0,0,0,0,0,92,2,0,0,0,0,0,0,0,16,0,0,3,2,0,503,0,0,0,28,0,574,1,0,0,0,0,17,0,8,0,367,0,9,0,0,0,0,0,0,0,554,0,0,326,0,0,0,0,1097,0,549,0,0,0,0,948,0,0,0,0,0,53,0,0,0,0,0,1093,0,0,0,75,145,10601,0,0,0,192,0,0,59,857,0,0,0,0,0,0,4,4,10259,0,0,0,1,182,1,2,0,3433,0,1326,0,2059,0,196,0,0,0,9,44,0,116,102,7,12797,1,0,137,0,0,234,275,4,176,0,1,27,0,78,67,0,4231,1,0,0,0,25,0,5873,458,6,7,0,0,66,28,1,1014,0,136,2,0,0,0,162,71,0,12,402,1397,0,13,705,0,0,0,0,0,2,153,0,2,1577,0,589,7,55,0,30,0,0,830,1,0,0,248,3384,5,9,1,2,0,0,0,0,0,309,0,125,172,0,255,0,19,159,0,71,1,1067,0,10,711,0,0,2,0,0,0,9,1403,0,34,5,539,0,9,1,321,0,56,0,641,471,0,0,0,613,134,46,15,2,328,0,0,9205,0,0,1,1,10,0,0,0,10357,10,0,0,0,0,535,64,369,130,0,0,0,970,0,0,0,17,4057,0,291,0,0,0,0,44,0,0,0,1678,0,35,0,96,233,0,1092,35,0,38,775,0,0,0,0,0,401,149,51,41,3499,0,3,0,0,1926,0,327,5568,4,0,14,10,4273,137,82,0,0,0,11,14,0,12,1,0,0,0,8011,0,1,0,0,0
"gene_1068",9,12,8,542,9,313,1,0,789,823,111,28,34,0,321,344,0,5,1206,29,529,1847,314,209,327,313,166,622,347,6,251,260,54,183,18,0,1,0,0,353,192,0,4,0,551,2584,297,0,741,0,0,0,0,0,0,0,1885,637,1,7,6325,38,2,71,29,0,0,5,980,0,1,0,0,0,170,0,0,18508,0,1,737,2748,4901,0,0,1,0,2759,76,52,3,0,1,0,16406,0,1,1,58,2,0,75,21,9,0,195,14,318,0,6,0,0,18,0,168,266,2,1009,0,20,42,1,0,3,127,1216,1196,397,522,53,20,6,256,437,80,27,8,262,269,8,268,72,26,33,189,15,124,101,0,7,189,21,0,136,15,1,509,139,4,57,60,38,0,63,130,1624,14,245,1083,0,29,1360,49,1128,52,964,643,57,335,398,223,43,116,51,352,19,266,345,72,50,4,126,21,29,374,40,1,71,0,13,194,20,4,466,62,592,4,0,29,30,0,85,14,33,11,231,18,370,1245,0,0,27,127,701,165,18,354,209,178,595,0,12,502,619,117,109,288,0,116,608,49,559,980,1020,5,81,3,27,1,3,109,645,42,25,288,146,3,110,6,5,8,8,124,224,4,4,21,719,2128,10,15,223,470,944,5,183,0,189,28,801,15,27,72,52,43,0,2,507,12,0,90,7,225,163,6,536,152,2433,517,0,126,107,363,201,0,50,1139,100,39,0,120,55,1077,50,2414,484,478,948,588,488,4,16,0,0,68,0,30,217,2,344,633,526,431,239,1943,4,92,82,324,75,65,1,20,1921,557,739,18,4,570,0,2,10,134,0,626,3530,83,14,1,28,93,84,77,597,138,74,20,1,1351,69,96,33,396,416,5,46,739,79,8
"gene_1069",101,585,31,259,16,378,2,0,35,41,68,0,0,23,386,246,0,1187,49,120,4,0,375,406,486,6,8,0,1829,0,1,11,0,967,155,112,562,15,84,136,19,321,95,0,0,28,0,0,0,7,1,0,30,0,11,2,0,845,3273,0,5,0,0,61,17,2322,289,18,0,199,0,292,0,0,5194,16,222,4,0,0,935,235,1177,0,177,325,825,1788,2407,0,18,2104,889,0,0,71,0,7,0,1886,0,551,3,262,0,749,15,38,71,2,183,0,8,0,13,7,0,51,1,13,30,346,0,806,11,9,45,262,217,3,2,102,112,151,31,128,238,1179,957,396,4,0,17,109,3,24,123,48,178,34,12,2452,123,24,6,151,675,21,4,12,75,1968,357,84,985,529,221,27,93,1185,456,753,782,285,915,3,199,73,283,2,35,3,22,747,106,20,16,117,459,29,244,123,995,268,83,150,3,1364,123,70,1179,0,320,11,12,48,77,385,804,1049,1904,141,16,5,6,26,309,4,25,110,90,4,123,27,4,36,71,148,179,0,98,146,554,13,200,144,3,119,0,91,23,7,50,76,4,283,4,11,27,78,227,518,243,79,52,12,0,15,2,334,89,29,3,146,17,58,24,34,47,3,89,0,129,625,390,22,19,38,95,196,84,166,97,322,0,0,0,20,9,1,835,0,0,72,0,24,0,54,70,203,34,3213,1,639,0,843,158,8,2,186,344,108,176,912,65,16,0,3,98,675,609,0,1,750,0,676,5,33,464,0,4,1009,7,5,1582,199,121,0,365,280,47,0,848,0,53,0,0,1130,3,110,0,96,8,90,38,0,87,41,194,2737,299,58,913,3,0,704,0,0,0,537,318,170,777,0,179,457,0,30,12
"gene_1070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,4,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257,0,0,0,2,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1105,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,253,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_1071",2,11,17,0,0,0,1,2488,18,115,75,0,1,0,0,31,31,0,0,24,1655,124,0,1,1232,2,32,114,0,49,0,17,43,1,33,0,0,1,355,16,0,8,32,66,1,6,0,1,0,8740,603,433,419,157,0,0,0,707,0,7,127,232,0,37,436,0,204,8,486,0,3426,1436,1766,289,0,6362,0,296,1072,868,559,1,8271,23,310,0,2,0,182,1453,142,81,4901,15,13,39,266,0,0,42,153,12,48,0,0,0,0,0,2902,616,27,454,0,0,2721,0,0,0,0,0,0,0,0,1140,34,5641,2,0,0,0,4430,1942,9836,3476,10,59,42,394,348,5504,31,0,19,0,1101,6103,1278,749,2100,654,0,3066,1,78,336,1184,12514,1475,11,8,1120,10,242,16,707,8,226,2182,1622,5442,957,1,42,1054,3,151,88,12,793,429,2,0,27,242,5718,0,0,610,5474,14,728,4,831,9,13,2135,148,2752,330,1042,76,543,52,311,58,993,9,722,177,276,136,11,118,43,460,2241,285,84,0,0,26,0,0,145,0,51,145,0,538,0,675,0,0,21,884,1,0,700,0,154,3057,16,0,996,11,32,0,1793,5,26,0,4358,3,0,615,413,1,1,84,18,0,0,221,0,728,107,0,0,54,4159,4,0,2,5,2885,0,36,264,588,21,854,37,20,1123,316,0,11549,6059,0,55,864,3,45,0,21,685,2134,22,41,591,466,1,954,0,0,2998,0,0,3344,0,0,0,0,905,0,32,40,113,1117,0,8,562,2150,146,66,0,41,0,1127,4548,3,2,0,0,1378,12,0,0,206,0,115,2,0,5,0,0,35,1497,0,8,385,19964,666,0,0,2909,5,85,5725,0,10,1,885,2911,6,26,865,1770,0,0,0,213,0,0,14,28,152,2,0
"gene_1072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,350,0,0,0,16,0,0,9,0,0,0,0,0,0,0,0,0,0,1651,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,449,0,0,0,0,0,0,0,0,0,0,0,1376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,0,15,0,1,0,0,0,1,0,0,0,2,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,701,0,0,795,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"gene_1073",0,0,0,0,0,0,0,0,132,3,0,23,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,0,0,1,71,0,6,0,0,0,0,4,91,28,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,134,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,2383,0,0,0,282,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,159,0,10,21,128,4,0,687,12,0,0,48,0,0,4,0,8,0,0,0,0,0,0,1,635,3,204,0,0,1,1304,54,1,3,0,48,0,0,2,0,208,249,0,1182,0,0,0,0,0,3,0,551,0,0,0,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,20,0,75,0,0,98,2,0,45,0,0,0,0,0,0,0,0,0,0,37,0,0,30,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_1074",182,412,2,74,45,170,531,3359,335,937,49,3954,108,262,733,741,1769,1362,3169,0,376,384,91,1564,315,10,1503,3515,6,780,126,971,206,244,424,94,5906,4510,1959,11408,1156,24,222,1323,10,14,1309,1,0,0,101,233,35115,0,970,512,0,423,4501,1908,0,2833,10580,3740,2231,0,0,8743,1,156,1263,1,91,13631,839,385,47,61,43,7384,0,0,0,607,68,319,677,1,4069,0,108,219,10,1802,210,3393,577,1076,8239,78,2505,304,14360,5499,355,498,6609,2209,1287,3288,5706,1291,3110,6792,3318,6855,623,99,13857,2067,0,2047,34,616,43,105,6394,2059,26741,188,26,1828,1643,6042,2443,93,98,321,2689,171,454,95,132,5129,6,482,41,64,24,1981,11,4112,906,2239,16357,446,14,1382,1,13866,353,150,999,1470,1389,3001,3455,1368,0,66,4,1668,1,746,84,135,48,2918,477,80,229,430,0,3190,1637,782,63,2,537,0,5,2044,89,1052,273,162,1235,487,748,615,690,112,2707,40,4,394,1703,1227,784,1869,341,12,1460,318,4051,3027,23,4573,0,585,269,11,31,24,122,0,280,2106,6,3799,1,88,400,192,83,3,0,3569,50,6,53,0,113,792,13,1344,0,426,0,1335,385,23,517,4,1,14,778,22,1715,38,15,101,394,182,47,30,0,23,0,0,0,10,5,102,3059,0,0,2,0,138,1336,2,335,0,85,0,0,2,5,989,634,1,312,1,0,1011,46,1401,9968,14,3245,1,319,2735,0,500,171,335,0,0,193,1,709,2673,84,0,2686,151,0,592,0,18,13,65,0,16,336,0,0,0,8745,277,0,0,1238,0,0,3296,19,0,5,0,0,0,20,48,0,0,0,237,0,28,7,334,219,1,10,1,31,19,9,0,12,46,5,2,2,2484,3860,25,0,5012,0,40,573,11,2754,84,5682
"gene_1075",9329,1817,23,2045,1671,1927,2985,7876,4725,6473,554,6501,1340,1293,1517,706,691,17277,4503,2863,884,3866,12470,680,107,111,690,2330,8920,174,4231,7432,659,1174,6967,4337,8117,1979,1428,16689,3210,4808,136,864,1248,7620,4743,11792,17233,6543,406,1715,11343,337,45520,8698,2436,2384,44265,39,483,71,1465,14,1886,49746,8161,6190,15244,2113,2096,20129,1,12833,1533,73154,572,13168,21221,489,1,3225,1246,205,8302,28110,13072,18540,2874,237,6348,6370,730,220,1645,2,21184,12540,4402,57739,36579,34021,18713,2046,1817,3958,45232,34879,9225,14428,6515,21,276,22228,45212,21145,3446,769,12603,122,18774,631,88,7193,8297,11280,6221,6849,33497,21781,2766,5115,381,64,404,6632,3636,2756,6658,6290,1351,10762,2470,16,3245,35897,735,117,1045,251,0,222,885,7861,18701,544,16530,2309,2287,4884,5023,4015,12877,2541,1199,3550,11461,7240,3181,4218,3,9,664,568,5,2401,76,2196,926,258,11,7162,1123,5560,16890,11879,19856,993,6019,22,467,2948,597,683,51,95,314,197,130,103,2973,4671,11612,7159,7457,5729,307,989,9932,589,512,9902,6027,35548,1307,385,194,609,204,89,759,8,36,845,298,3621,42,70,4446,8709,6,26,715,57,8,69,726,6449,0,257,1907,19,116,1132,3268,104,497,289,301,1073,2,612,847,129,427,587,33,51,360,113,22,765,9,1640,67,118,310,54,14,5183,831,123,668,1218,324,269,158,3,5,22,1197,4663,4996,1102,1184,15214,59,1321,2583,396,769,2,0,63,3,177,978,699,7,4,5254,0,644,1083,612,219,1970,406,0,19,20,0,0,1,2885,1055,342,681,799,198,5550,15,0,977,245,1167,367,1934,577,3209,8035,0,14,7217,622,63,34,0,863,866,26,1921,0,13,606,0,4836,11,147,3690,0,1890,76,2,127,11298,137,3758,141,0,4149,2970,12185,117,35,2,457,4811,2750,2754,7,279,96,1551,1935,1878,73,376,0
"gene_1076",111,297,2,121,46,47,103,5,201,1062,34,23,151,79,527,369,757,21,14,3,174,971,659,553,177,146,1109,12,217,2306,17,246,65,2061,565,622,230,26,1191,485,15,2,290,78,2285,320,851,4,1577,30,4805,124,15,0,3763,4613,0,5719,3689,2323,5979,173,53,332,0,57,1283,1,1,14,0,1370,27,0,4879,7,1279,21,0,17,1,428,348,25,2761,2444,107,7569,156,1331,632,293,7149,167,136,243,4458,81,4,114,1,12,3,2028,91,441,45,941,16,1109,48,189,570,479,2573,55,31,135,0,32,2122,742,643,604,0,3736,30,0,0,169,316,142,1205,124,13,543,13,1,610,221,30,99,19,1440,391,1198,278,124,1021,644,334,0,3334,725,22,10,186,225,1031,54,0,228,289,322,162,229,637,915,58,135,218,59,234,699,124,2154,13,19,310,54,28,8,85,32,2073,1,69,515,2146,2,183,6,53,46,116,491,134,968,3,162,5,284,0,1114,195,148,383,161,18,373,1328,170,5,3942,118,1109,400,739,13,165,248,5,70,420,1,71,1,1410,89,129,28,10,196,63,93,2,416,8,0,3,27,409,293,146,34,25,4,41,140,1404,252,61,12,260,77,74,100,72,13,41,143,433,378,157,69,345,76,1,314,116,202,30,194,1705,80,87,195,9,75,530,591,564,12,14,70,3110,1,41,2,331,308,653,6,25,5,0,879,0,145,201,1334,76,153,7124,0,186,7,43,85,365,54,1954,77,300,19,896,948,7,1271,214,13,0,61,1,0,0,9,29,58,791,1,493,497,1188,98,398,217,0,31,147,0,46,0,1625,97,1680,116,1431,36,934,0,264,21,0,4,534,818,0,7,1691,10,823,0,474,0,293,238,1152,95,161,746,0,74,38,252,127,0,5,1022
"gene_1077",1139,3378,163,1170,267,15,198,559,130,1033,668,3973,1119,583,300,80,80,313,1748,2917,13,6653,2497,2191,231,1945,144,425,540,8428,2,1931,43,1482,997,266,6077,3125,813,3011,1865,10,375,2663,6477,140,0,333,11,166,848,250,1556,2305,117,1,251,3694,151,243,20,0,1121,644,1656,5131,26933,212,127,0,10736,10791,3,441,6066,222,2369,933,16,2291,18163,1502,1277,389,4075,148,12013,75,30724,11,2309,0,211,880,2139,69,5491,66,1283,2500,2463,3954,72,1145,118,14587,11,3922,3623,996,69,347,482,208,11991,1183,17,3460,899,2680,66,1850,906,1885,6,4552,0,479,12426,244,16674,3051,3624,339,13,3949,26130,55,309,7,765,2010,1878,2,467,2357,717,1332,3417,3610,5965,12412,7151,9058,18214,2880,46225,2595,131,2846,2401,1239,8869,1549,33,6109,10691,697,56,8397,1549,62,8737,1070,26,2376,237,308,2614,4943,63,6098,444,490,3060,753,15135,2832,786,3665,0,2821,334,2414,1,1945,111,5406,329,9,731,19,1079,10928,1706,1067,4255,172,299,4991,14430,6492,3430,2050,1926,1166,1,4212,355,48,430,28,1154,1014,3296,38,662,823,1,2681,91,3727,122,70,524,403,156,1291,1295,329,295,628,806,258,374,931,5,5265,2469,821,743,6,28,27,1502,33,1368,232,4606,933,207,6,0,94,1845,2,1,4,4582,37,468,0,1883,72,30,684,22217,53,55,18,155,1967,43,0,3699,21,1024,1179,1276,60,788,1546,9341,1889,4186,183,3777,634,11398,8703,115,274,388,1768,167,6536,7819,352,0,346,4836,1603,420,2284,153,0,233,3,3,39,0,39,1,334,21,56800,350,1,7,674,57,9925,0,0,158,1294,2716,4950,2556,22148,1377,0,68,8707,4404,9,614,79,3221,184,2873,32826,634,1327,1923,103,1062,118,3144,681,239,248,0,374,3156,0,1805,372,552,202,19944,2467,113,519,611,5,4083,5,258
