"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_899",0,2,19,2287,186,1,4126,3,0,29,225,0,3,0,0,0,0,24,0,1628,0,0,1956,0,0,0,0,0,0,0,1,0,0,7,0,9,0,0,0,149,155,606,0,0,0,217,0,2027,507,1,95,19,886,467,2020,3288,0,74,134,0,537,51,0,2080,0,844,0,0,87,0,0,0,6,332,1,574,33,1392,2069,0,5,0,0,0,0,66,11,0,1,0,0,993,5858,5,1295,1,20,0,1442,0,4,1,3,0,0,0,1982,306,581,0,134,0,0,535,0,0,0,0,22,3,31,61,0,0,1,1770,183,0,38,711,0,0,0,3,421,10,0,160,461,0,0,190,137,601,12,208,187,427,0,313,70,0,0,876,332,0,0,258,1,0,369,0,16,20,52,174,0,0,0,0,0,0,0,0,34,30,0,55,0,76,0,0,319,6,7,0,16,0,0,443,4,234,167,0,25,0,0,33,0,1027,0,0,0,3707,0,670,0,0,0,0,0,349,0,0,0,0,12,0,0,30,15,0,2,118,2,32,25,683,0,0,0,94,0,0,0,0,0,645,21,13,0,0,5,0,12,0,0,0,180,5,0,1,0,0,463,20,2,4,0,71,163,0,1,0,0,36,383,8,4,0,0,0,3,887,54,343,539,14,0,0,33,2,18,209,0,0,0,0,0,0,1838,4,9,131,3,75,824,0,0,0,0,33,0,7861,733,0,417,0,0,2,0,0,10,1,0,47,0,0,0,161,0,112,0,0,0,0,0,124,508,0,0,0,0,1,0,21,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,263,386,0,352,0,2,3430,0,0,0,0,252,0,0,0
"gene_900",2120,68,1,904,1102,4370,3152,2275,0,132,120,95,24,570,94,0,38,82,673,847,1924,1686,32,47,280,1039,8,0,172,130,3800,483,1240,2458,2055,8,6411,8211,875,1,56,4,2350,0,135,543,0,518,0,0,4,0,3571,1123,14671,0,237,68,0,367,0,0,0,0,0,0,0,1,0,0,0,77,0,0,67,0,0,0,1,1,0,0,0,0,0,2051,0,23,6568,0,80,0,0,124,0,68,0,3,0,0,0,1,0,2,0,0,0,0,0,3,0,1,4,0,0,0,0,2,1,0,0,0,0,0,8,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_901",681,238,216,1446,133,226,1594,1489,107,694,32,26,1641,1449,263,42,23,139,71,16,238,2454,3145,590,4,287,1037,850,197,2873,1082,591,142,596,446,259,110,1949,802,76,1354,513,410,268,1488,6,0,126,346,1940,0,2,17,8,6,0,0,0,0,250,183,183,2331,662,0,420,0,3382,11984,47,0,1712,23,169,377,1286,2560,2493,7889,0,0,0,71,0,61,1040,101,0,2681,0,20,2,37,62,1,0,1073,1068,6100,4,8238,6566,1115,2678,1378,4519,16050,12056,1788,2641,7798,2830,1008,13310,100,17294,727,6113,716,5813,1756,244,6355,62,382,1644,8948,3872,5509,12,16,129,2,4,0,556,1595,0,219,9,5,1,0,0,2020,132,0,25,56,0,6,0,3,0,0,0,41,3042,0,75,8,4796,229,0,7,1675,0,947,0,1,53,89,0,0,2055,254,1080,131,486,0,0,153,2,0,0,18,0,233,0,7,0,1030,184,0,0,0,0,0,0,0,1,38,0,0,0,3,89,0,0,0,7,0,0,26,0,2246,0,0,1,3,0,0,0,0,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0
"gene_902",0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,1,0,82,0,0,0,0,0,0,0,14,0,0,0,246,0,0,0,0,0,310,25,0,0,3,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,234,0,0,415,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,201,0,0,0,0,0,0,0,225,0,0,0,2,0,0,0,0,235,8,0,201,0,0,255,0,1,2305,14,1739,117,0,463,0,3136,11,0,133,0,401,11,0,0,0,7,0,13,0,0,0,0,0,103,0,6,0,1,0,0,0,0,1,0,0,0,8,0,0,1318,53,0,0,0,0,0,0,0,124,429,136,3720,17,0,0,0,48,0,0,3,1,35,11,0,1672,0,5,91,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,63,0,0,0,116,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,48,11,0,64,206,0,0,0,0,0,0,1,0,0,0,0,0,1698,0,0,0,74,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,51,0,0,18,0,0,0,0,0,0
"gene_903",11,59,0,534,1,0,22,38,72,36,1,69,84,67,9,0,41,252,62,64,4,8,245,147,0,356,1,62,82,7,50,9,1,102,344,488,419,6,140,223,37,2,206,22,33,179,0,65,604,268,0,0,0,0,0,0,0,0,241,0,1,11,0,0,0,350,504,6,2663,1,0,0,0,0,21,930,0,1364,131,0,109,0,0,0,0,571,0,0,0,171,0,5616,0,0,23,398,52,0,69,247,28,31,240,0,0,155,0,4,98,156,689,0,40,0,8,27,3,0,118,7,0,0,49,22,0,13,285,22,63,114,0,53,254,168,1,102,1,192,1949,712,0,4,63,1,4,329,10,65,39,0,18,1,45,51,289,343,28,503,2,20,42,11,15,19,75,556,126,102,29,5,300,5,320,148,61,21,25,8,15,3,9,65,28,26,35,528,59,27,294,163,3,8,130,141,0,144,44,31,7,1,148,63,4,183,300,0,385,46,133,50,252,10,64,63,16,15,124,60,62,234,0,1,196,317,2,189,302,175,319,128,4,84,9,7,61,42,302,299,0,482,0,240,13,3,18,73,2,57,1,2,12,18,539,27,0,619,137,3,24,87,405,11,38,0,18,280,15,552,449,718,30,14,5,4,330,79,112,25,247,2,244,0,8,5,89,370,190,3,883,0,0,218,1332,2,9,165,0,0,0,125,69,3996,49,1,2616,0,8,50,1,28,856,0,9,0,0,370,329,109,974,104,2,0,3,39,47,252,0,1006,1,13,123,385,404,104,32,9,0,8,10051,2,279,109,0,1,24,8149,68,689,82,0,15,21,120,0,31,1,112,180,23,7,46,4476,16,0,30,487,1133,52,9,13,0,40,72,47,3,0,5,441,88
"gene_904",44,100,1,0,2,45,0,0,247,144,377,195,0,0,0,12,488,175,40,0,2680,305,2,0,0,0,10,720,0,0,0,5,100,1,0,0,0,0,1383,2,0,1,0,251,794,10,0,3,6287,0,73,4143,217,4,0,0,3137,1175,30,1856,774,90,0,1041,0,0,3,0,127,2,337,2333,112,387,3556,92,1,10699,6390,23,60,383,4,297,0,0,0,2440,0,3984,6,4030,0,15,0,3,205,0,1045,0,2,1633,238,108,6,588,729,528,406,310,395,891,544,1787,388,0,0,150,0,58,180,3,89,63,3,84,1103,218,271,117,1,1,8,0,23,1,3,2,0,3258,0,263,0,0,0,136,1721,4,50,0,9,0,0,75,253,0,1621,956,72,0,87,0,395,0,1,0,0,0,1429,1043,36,468,0,24,0,8,5,29,2,58,31,0,0,716,0,0,0,0,0,0,0,0,18,0,11,3,58,194,17,860,102,1,496,0,0,0,1,14,100,0,134,0,0,8,30,210,1,14,0,11,0,1103,0,50,49,0,0,0,678,0,41,0,0,101,0,697,0,221,0,0,0,0,2330,4,4,0,0,54,322,0,164,0,1,0,0,0,0,1618,0,0,15,1214,0,0,2,0,0,0,40,0,0,147,0,99,0,0,3256,0,0,7493,0,0,471,1366,0,1,0,0,0,0,0,1724,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,158,0,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2113,0,202,0,0,0,0,0,0,0,0,0,0,0,0
"gene_905",4003,1800,16,788,188,83,2287,575,439,8,250,2,525,25,1314,90,1105,715,5,1189,2982,150,254,35,69,228,1683,0,5127,48,431,20,232,36,2801,399,5,69,231,1858,32,48,3929,53,627,201,312,261,2,2598,4190,11964,17682,0,10,9423,709,426,1068,0,3562,80,19953,3379,0,7,159,2461,8,0,16,5684,446,8730,44,5,5760,1,203,30,1145,4610,0,134,62,5536,4692,205,43,387,334,33,0,3394,1140,3377,3,210,2519,9,1,21753,1430,1730,56,60,3725,3,0,4177,6665,6072,4,35,6946,238,199,3164,148,6974,84,43,0,74,58,0,2371,1343,3,4,1721,0,1,1555,0,423,17,2728,106,0,0,32,1529,1,0,42,349,0,0,2771,47,16,1,5035,7,157,91,9906,2,239,23,25,18,145,77,962,4782,14,1420,3261,113,1280,355,4588,613,1386,10,10344,7,1608,60,417,334,126,25,0,15,5,19613,265,1004,0,553,0,15,437,0,1967,717,2466,263,0,796,3,40,14,0,2992,1468,32,1,184,270,93,7,382,2,0,877,187,6,0,586,0,36,0,25,2139,1744,1005,101,0,329,1466,1051,1,9,988,224,1,0,17,815,107,0,998,41,0,1,263,454,28,1334,52,59,274,2,0,7,755,2,1,0,21,0,968,17,0,920,650,1173,47,0,0,0,0,319,319,0,544,3,4856,483,85,5467,37,0,27,133,0,6,0,0,150,9,1,26,424,2483,0,174,0,0,0,3,8,7,16164,0,0,142,0,0,35,1257,239,58,1,4232,0,4179,10,0,12,0,5,142,2559,8,143,0,0,867,39737,0,0,5,0,0,0,0,418,0,4097,2,0,5594,2,6,6,0,1265,1330,112,18,0,6689,0,11,0,9,10,1,22,434,0,0,0,571,0,0,0,908,0,0,1,2,0,0
"gene_906",0,0,0,357,69,0,0,0,0,3,0,0,2147,0,0,304,0,131,0,8,53,0,0,0,0,0,0,0,193,1618,1,0,0,0,0,188,3,17,252,469,0,32,0,0,0,1892,10,236,0,0,0,0,78,0,890,0,110,66,0,3,3,1,0,125,272,1268,2,0,334,66,0,0,111,21,229,2,13,0,0,0,506,0,6,0,1026,4,84,475,8,2,0,0,666,171,0,0,0,1219,792,19,8,112,4,0,0,39,1113,0,1421,1,89,2,62,2203,85,3,0,1,25,1,4173,0,1587,0,0,0,5,752,17,148,10,0,0,0,39,664,913,0,272,24,0,39,0,1,133,60,0,0,342,0,64,1,584,84,12,0,112,0,0,0,0,0,115,755,37,1699,0,2514,0,168,0,2,0,11,0,136,429,166,0,25,34,0,32,0,505,1142,0,410,0,0,1,0,0,0,204,0,43,0,167,0,83,0,16,0,217,6,0,48,77,0,0,0,8,0,0,22,2,43,0,2145,0,0,939,0,115,6,8,11,42,0,390,15,172,3,86,184,5,688,833,0,868,0,0,12,17,0,1135,0,1836,1644,0,5,243,235,63,0,0,0,345,0,0,0,0,2,19,0,0,0,0,4,8,0,0,0,138,0,48,0,0,0,32,37,0,0,1197,3718,23,5843,10,42,0,6,8,0,0,25,0,0,15,0,32,263,0,18,13,0,0,0,0,0,14,0,0,0,9,0,2,0,0,1314,2,58,1316,0,0,828,2,0,0,0,0,1706,10,2041,0,84,3,0,0,0,0,24,0,16,0,0,2,272,0,2567,0,0,0,18,1696,101,0,0,437,0,6,5980,222,836,3130,3,3826,0,3,0,0,0,0,0,0,0,0,0,8
"gene_907",431,0,1,35,0,97,1,5,1,1,0,93,26,0,0,230,131,0,48,0,13,0,120,52,0,3028,33,0,918,0,5,3,0,3934,0,3,0,0,33,1827,147,3,20,0,0,0,60,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2675,0,1,0,2312,0,6,24,2476,0,257,0,3,0,0,2,0,0,0,22,0,0,0,1,0,10,210,0,2769,3,0,1,0,1,0,0,204,0,1023,0,0,0,0,0,1,0,0,0,0,0,12579,0,937,20412,0,9,0,0,0,1812,54,3526,0,0,0,4796,19,0,0,549,0,129,990,0,7,0,0,0,0,7,0,34,0,44,0,0,0,0,0,0,0,4009,7,209,0,1,0,871,0,902,0,3,33,0,0,0,302,0,0,0,169,181,0,0,101,0,0,0,0,1247,0,0,0,0,5,2,2398,0,0,0,1,326,0,181,0,0,160,17,1,118,29,0,307,0,0,1084,0,314,96,39,0,862,29,235,0,0,0,0,0,0,0,0,3,0,0,35,0,743,0,0,0,969,0,1,0,0,1,0,1,0,0,0,1152,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,1285,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,311,0,29,29,0,0,0,0,0,0,0,2154,0,50,0,1193,4,0,3,18,0,189,2,0,0,0,20,0,0,0,0,56,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4360,0,0,0,0,0,0,0,0,0,0,0,0,0,2218
"gene_908",1767,0,40,0,0,29,0,15,151,3,0,0,0,0,0,0,0,0,0,0,2,5,0,4,2,0,285,198,55,2,112,0,296,0,5,0,1,0,460,0,0,0,0,8,276,1,146,0,0,0,437,0,1,0,5665,0,0,0,0,0,0,0,0,3,20,36,0,10,5,5,621,4,0,2,7,0,29,2788,0,22,0,0,0,0,297,0,0,0,1,111,0,1,1,0,83,89,0,0,1,0,477,0,1147,1,3,0,92,34,0,0,942,80,0,97,1,71,15,0,0,94,0,0,105,0,1257,0,0,6,9,14,0,0,0,0,0,0,0,0,338,0,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,394,0,0,0,0,0,61,4,0,0,119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,1003,0,549,0,2,0,0,0,0,0,148,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,207,0,1,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"gene_909",775,1129,0,2785,849,1112,4910,2843,0,187,8,81,230,2680,1177,103,6517,4,0,1,1390,23,0,3484,0,1,1,0,205,4000,4,290,28,36,2837,296,4,4,0,91,392,886,13,861,27,0,61,0,0,0,0,0,0,0,0,1585,2,0,0,4,0,0,15,3,0,73,7,117,0,0,0,0,0,7,0,2097,193,401,0,5,58,4020,0,16,1,13597,0,2,0,0,0,8,0,0,0,35,132,0,0,0,0,0,706,0,0,3,0,0,0,0,778,0,0,345,296,0,0,0,0,0,143,0,122,0,0,0,0,0,0,0,334,0,99,0,0,575,0,0,546,1,8,818,387,0,19,76,1,0,0,0,0,0,0,458,65,45,4320,59,0,2804,0,0,6061,261,0,0,2,0,0,377,0,0,0,1067,140,0,0,0,320,6917,0,2,0,0,0,12,0,313,0,1797,0,0,0,0,0,0,0,1,0,0,75,0,0,194,0,0,0,0,0,31,0,0,0,1546,0,0,14,2334,567,475,101,85,0,4998,690,0,2473,403,1365,1,106,52,1061,147,934,113,413,38,0,0,18,119,3029,251,0,0,0,2160,36,0,33,188,514,66,0,0,846,11,6,1046,21,60,60,0,147,1205,568,30,0,25,1,26,3,780,80,244,4903,0,4,4,43,1912,0,0,44,0,120,7946,108,410,23,5,0,6764,0,0,55,2,37,398,0,78,6106,29198,38,184,0,0,1764,21,0,85,1347,1,30,69,1,1919,3,0,0,16,1457,0,314,426,0,71,143,0,24,0,10,1765,2062,199,216,23,1827,3,354,97,3755,4550,0,2892,27,7,1759,0,0,5,4601,0,27,92,0,137,86,105,6751,491,0,13,47,130,0,344,2529,0,121,2020,57,0,90,50,1,0,1
"gene_910",6,0,0,0,250,0,0,0,4,0,0,0,0,40,127,0,1,0,0,0,0,0,0,4,0,3,0,0,52,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,2985,7248,0,0,3,0,0,0,0,745,0,0,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,1,0,0,25,226,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,288,0,0,0,0,884,1,0,0,0,689,0,0,2,0,347,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,20,0,742,439,1162,0,0,0,0,0,0,348,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,259,0,0,415,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,268,24,0,0,0,0,17,1,9,0,0,107,0,205,0,23,0,82,68,1,0,37,0,0,0,0,90,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,52,17,0,0,38,0,0,0,1,0,0,0,0,636,0,287,0,1081,0,0,0,13,0,0,0,0,140,0,0,0,0,131,3,0,1,29,0,0,0,0,1739,0,0,0,41,6,0,1,0,0,0,0,0,0,119,0,0,0,0,0,0,0,4478,0,4,1,0,0,0,3,0,0,2,0,54,0,0,0,13,48,2256,0,23,0,0,101,0,0,0,0,0,0,233,0,0,0,1155,0
"gene_911",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,17,22,0,164,290,6,0,0,0,0,0,0,0,0,0,143,0,6,0,0,0,0,0,0,0,0,0,0,179,0,2871,6,0,49,0,4,511,337,0,16519,0,297,27,249,0,40,0,0,49,31,6473,64,15,0,30,2,0,1,0,1,215,0,0,0,400,1,790,8,44,67,0,60,0,4,315,9275,195,3,0,13,0,0,0,0,0,0,0,1,0,30,0,0,122,0,0,70,0,0,0,0,0,0,7301,0,0,0,555,0,0,0,0,0,0,0,0,111,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,1,1,0,0,168,0,296,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,0,0,0,0,0,257,2,1,0,2,0,3217,61,5,0,0,0,25,562,0,40,0,1,5,0,0,0,71,369,289,1854,0,0,128,0,0,46,0,0,0,0,0,0,34,0,0,848,0,0,0,329,0,0,441,1530,4,0,0,0,0,0,0,0,321,0,1083,0,0,13,0,1,0,0,1,104,0,0,0,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,0,933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
